"";"Date";"Brand";"Film.Code";"Ratecard.Duration";"Metric";"Value"
"1450";"2020-10-24";"Hebe";"Hebe drogerie kosmetyki pielegnacja koloryzacja stylizacja wlosow 40% taniej telefon nowa aplikacja 151020";15;"TRP";44,71
"1451";"2020-10-25";"Hebe";"Hebe drogerie kosmetyki pielegnacja koloryzacja stylizacja wlosow 40% taniej telefon nowa aplikacja 151020";15;"Cost";1996173,545
"1452";"2020-10-25";"Hebe";"Hebe drogerie kosmetyki pielegnacja koloryzacja stylizacja wlosow 40% taniej telefon nowa aplikacja 151020";15;"TRP";50,98
"1453";"2020-10-26";"Hebe";"Hebe drogerie kosmetyki pielegnacja koloryzacja stylizacja wlosow 40% taniej telefon nowa aplikacja 151020";15;"Cost";1981968,979
"1454";"2020-10-26";"Hebe";"Hebe drogerie kosmetyki pielegnacja koloryzacja stylizacja wlosow 40% taniej telefon nowa aplikacja 151020";15;"TRP";55,9
"1455";"2020-10-27";"Hebe";"Hebe drogerie kosmetyki pielegnacja koloryzacja stylizacja wlosow 40% taniej telefon nowa aplikacja 151020";15;"Cost";1713499,224
"1456";"2020-10-27";"Hebe";"Hebe drogerie kosmetyki pielegnacja koloryzacja stylizacja wlosow 40% taniej telefon nowa aplikacja 151020";15;"TRP";52,72
"1457";"2020-10-28";"Hebe";"Hebe drogerie kosmetyki pielegnacja koloryzacja stylizacja wlosow 40% taniej telefon nowa aplikacja 151020";15;"Cost";50355,35952
"1458";"2020-10-28";"Hebe";"Hebe drogerie kosmetyki pielegnacja koloryzacja stylizacja wlosow 40% taniej telefon nowa aplikacja 151020";15;"TRP";0,56
"1459";"2020-11-02";"Hebe";"Hebe drogerie produkty do piel.twarzy do-50% nowa aplikacja juz jest 151120";15;"Cost";1432933,123
"1460";"2020-11-02";"Hebe";"Hebe drogerie produkty do piel.twarzy do-50% nowa aplikacja juz jest 151120";15;"TRP";38,71
"1461";"2020-11-03";"Hebe";"Hebe drogerie produkty do piel.twarzy do-50% nowa aplikacja juz jest 151120";15;"Cost";1494209,755
"1462";"2020-11-03";"Hebe";"Hebe drogerie produkty do piel.twarzy do-50% nowa aplikacja juz jest 151120";15;"TRP";28,23
"1463";"2020-11-04";"Hebe";"Hebe drogerie produkty do piel.twarzy do-50% nowa aplikacja juz jest 151120";15;"Cost";1914194,881
"1464";"2020-11-04";"Hebe";"Hebe drogerie produkty do piel.twarzy do-50% nowa aplikacja juz jest 151120";15;"TRP";49,48
"1465";"2020-11-05";"Hebe";"Hebe drogerie produkty do piel.twarzy do-50% nowa aplikacja juz jest 151120";15;"Cost";1462690,134
"1466";"2020-11-05";"Hebe";"Hebe drogerie produkty do piel.twarzy do-50% nowa aplikacja juz jest 151120";15;"TRP";37,68
"1467";"2020-11-05";"Hebe";"Hebe drogerie wszystkie kosmetyki do wlosow gliss syoss taft do 50% 151120";15;"Cost";1451526,935
"1468";"2020-11-05";"Hebe";"Hebe drogerie wszystkie kosmetyki do wlosow gliss syoss taft do 50% 151120";15;"TRP";39,51
"1469";"2020-11-05";"Nivea od 2007";"Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120";30;"Cost";1017969,215
"1470";"2020-11-05";"Nivea od 2007";"Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120";30;"TRP";26,34
"1471";"2020-11-06";"Hebe";"Hebe drogerie produkty do piel.twarzy do-50% nowa aplikacja juz jest 151120";15;"Cost";767806,9094
"1472";"2020-11-06";"Hebe";"Hebe drogerie produkty do piel.twarzy do-50% nowa aplikacja juz jest 151120";15;"TRP";19,83
"1473";"2020-11-06";"Hebe";"Hebe drogerie wszystkie kosmetyki do wlosow gliss syoss taft do 50% 151120";15;"Cost";1054282,939
"1474";"2020-11-06";"Hebe";"Hebe drogerie wszystkie kosmetyki do wlosow gliss syoss taft do 50% 151120";15;"TRP";27,81
"1475";"2020-11-06";"Nivea od 2007";"Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120";30;"Cost";804086,0722
"1476";"2020-11-06";"Nivea od 2007";"Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120";30;"TRP";17,81
"1477";"2020-11-07";"Hebe";"Hebe drogerie produkty do piel.twarzy do-50% nowa aplikacja juz jest 151120";15;"Cost";1189381,841
"1478";"2020-11-07";"Hebe";"Hebe drogerie produkty do piel.twarzy do-50% nowa aplikacja juz jest 151120";15;"TRP";31,56
"1479";"2020-11-07";"Hebe";"Hebe drogerie wszystkie kosmetyki do wlosow gliss syoss taft do 50% 151120";15;"Cost";1188759,743
"1480";"2020-11-07";"Hebe";"Hebe drogerie wszystkie kosmetyki do wlosow gliss syoss taft do 50% 151120";15;"TRP";28,25
"1481";"2020-11-07";"Nivea od 2007";"Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120";30;"Cost";528141,2695
"1482";"2020-11-07";"Nivea od 2007";"Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120";30;"TRP";12,23
"1483";"2020-11-08";"Hebe";"Hebe drogerie produkty do piel.twarzy do-50% nowa aplikacja juz jest 151120";15;"Cost";1367440,051
"1484";"2020-11-08";"Hebe";"Hebe drogerie produkty do piel.twarzy do-50% nowa aplikacja juz jest 151120";15;"TRP";32,68
"1485";"2020-11-08";"Hebe";"Hebe drogerie wszystkie kosmetyki do wlosow gliss syoss taft do 50% 151120";15;"Cost";1194013,013
"1486";"2020-11-08";"Hebe";"Hebe drogerie wszystkie kosmetyki do wlosow gliss syoss taft do 50% 151120";15;"TRP";32,67
"1487";"2020-11-08";"Jordan od 2017";"Jordan szczoteczki promocja -25% /hebe/winieta 051120";5;"Cost";37202,43494
"1488";"2020-11-08";"Jordan od 2017";"Jordan szczoteczki promocja -25% /hebe/winieta 051120";5;"TRP";1,15
"1489";"2020-11-08";"Nivea od 2007";"Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120";30;"Cost";1082351,398
"1490";"2020-11-08";"Nivea od 2007";"Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120";30;"TRP";33,22
"1491";"2020-11-09";"Hebe";"Hebe drogerie produkty do piel.twarzy do-50% nowa aplikacja juz jest 151120";15;"Cost";1082622,949
"1492";"2020-11-09";"Hebe";"Hebe drogerie produkty do piel.twarzy do-50% nowa aplikacja juz jest 151120";15;"TRP";25,26
"1493";"2020-11-09";"Hebe";"Hebe drogerie wszystkie kosmetyki do wlosow gliss syoss taft do 50% 151120";15;"Cost";1108025,275
"1494";"2020-11-09";"Hebe";"Hebe drogerie wszystkie kosmetyki do wlosow gliss syoss taft do 50% 151120";15;"TRP";29,92
"1495";"2020-11-09";"Nivea od 2007";"Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120";30;"Cost";1125947,616
"1496";"2020-11-09";"Nivea od 2007";"Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120";30;"TRP";21,11
"1497";"2020-11-10";"Hebe";"Hebe drogerie produkty do piel.twarzy do-50% nowa aplikacja juz jest 151120";15;"Cost";1553378,167
"1498";"2020-11-10";"Hebe";"Hebe drogerie produkty do piel.twarzy do-50% nowa aplikacja juz jest 151120";15;"TRP";41,36
"1499";"2020-11-10";"Hebe";"Hebe drogerie wszystkie kosmetyki do wlosow gliss syoss taft do 50% 151120";15;"Cost";572053,4734
"1500";"2020-11-10";"Hebe";"Hebe drogerie wszystkie kosmetyki do wlosow gliss syoss taft do 50% 151120";15;"TRP";16,63
"1501";"2020-11-10";"Nivea od 2007";"Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120";30;"Cost";1277620,981
"1502";"2020-11-10";"Nivea od 2007";"Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120";30;"TRP";21,94
"1503";"2020-11-11";"Hebe";"Hebe drogerie produkty do piel.twarzy do-50% nowa aplikacja juz jest 151120";15;"Cost";79697,63833
"1504";"2020-11-11";"Hebe";"Hebe drogerie produkty do piel.twarzy do-50% nowa aplikacja juz jest 151120";15;"TRP";1,01
"1505";"2020-11-11";"Hebe";"Hebe drogerie wszystkie kosmetyki do wlosow gliss syoss taft do 50% 151120";15;"Cost";1220694,096
"1506";"2020-11-11";"Hebe";"Hebe drogerie wszystkie kosmetyki do wlosow gliss syoss taft do 50% 151120";15;"TRP";39,03
"1507";"2020-11-11";"Nivea od 2007";"Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120";30;"Cost";1071834,984
"1508";"2020-11-11";"Nivea od 2007";"Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120";30;"TRP";15,89
"1509";"2020-11-12";"Hebe";"Hebe drogerie wszystkie kosmetyki do wlosow gliss syoss taft do 50% 151120";15;"Cost";52601,82374
"1510";"2020-11-12";"Hebe";"Hebe drogerie wszystkie kosmetyki do wlosow gliss syoss taft do 50% 151120";15;"TRP";1,63
"1511";"2020-11-12";"Nivea od 2007";"Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120";30;"Cost";750022,8124
"1512";"2020-11-12";"Nivea od 2007";"Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120";30;"TRP";19,4
"1513";"2020-11-13";"Nivea od 2007";"Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120";30;"Cost";513131,9261
"1514";"2020-11-13";"Nivea od 2007";"Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120";30;"TRP";8,87
"1515";"2020-11-14";"Nivea od 2007";"Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120";30;"Cost";552136,4697
"1516";"2020-11-14";"Nivea od 2007";"Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120";30;"TRP";11,28
"1517";"2020-11-15";"Nivea od 2007";"Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120";30;"Cost";1379575,895
"1518";"2020-11-15";"Nivea od 2007";"Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120";30;"TRP";34,42
"1519";"2020-11-16";"Nivea od 2007";"Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120";30;"Cost";972496,8295
"1520";"2020-11-16";"Nivea od 2007";"Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120";30;"TRP";20,48
"1521";"2020-11-17";"Nivea od 2007";"Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120";30;"Cost";832574,2009
"1522";"2020-11-17";"Nivea od 2007";"Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120";30;"TRP";21,44
"1523";"2020-11-18";"Nivea od 2007";"Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120";30;"Cost";518711,057
"1524";"2020-11-18";"Nivea od 2007";"Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120";30;"TRP";12,24
"1525";"2020-11-19";"Nivea od 2007";"Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120";30;"Cost";631034,268
"1526";"2020-11-19";"Nivea od 2007";"Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120";30;"TRP";13,05
"1527";"2020-11-20";"Nivea od 2007";"Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120";30;"Cost";766217,104
"1528";"2020-11-20";"Nivea od 2007";"Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120";30;"TRP";13,71
"1529";"2020-11-21";"Nivea od 2007";"Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120";30;"Cost";511551,9952
"1530";"2020-11-21";"Nivea od 2007";"Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120";30;"TRP";12,25
"1531";"2020-11-22";"Nivea od 2007";"Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120";30;"Cost";24686,42
"1532";"2020-11-22";"Nivea od 2007";"Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120";30;"TRP";0,25
"1533";"2020-11-23";"Hebe";"Hebe drogerie black week do-70% krem dermika tusz do rzes krem dermedic nacomi miya nivea 151120";15;"Cost";2316000,928
"1534";"2020-11-23";"Hebe";"Hebe drogerie black week do-70% krem dermika tusz do rzes krem dermedic nacomi miya nivea 151120";15;"TRP";60,81
"1535";"2020-11-24";"Hebe";"Hebe drogerie black week do-70% krem dermika tusz do rzes krem dermedic nacomi miya nivea 151120";15;"Cost";2584090,512
"1536";"2020-11-24";"Hebe";"Hebe drogerie black week do-70% krem dermika tusz do rzes krem dermedic nacomi miya nivea 151120";15;"TRP";64,9
"1537";"2020-11-25";"Hebe";"Hebe drogerie black week do-70% krem dermika tusz do rzes krem dermedic nacomi miya nivea 151120";15;"Cost";2206926,45
"1538";"2020-11-25";"Hebe";"Hebe drogerie black week do-70% krem dermika tusz do rzes krem dermedic nacomi miya nivea 151120";15;"TRP";65,26
"1539";"2020-11-26";"Hebe";"Hebe drogerie black week do-70% krem dermika tusz do rzes krem dermedic nacomi miya nivea 151120";15;"Cost";3182825,068
"1540";"2020-11-26";"Hebe";"Hebe drogerie black week do-70% krem dermika tusz do rzes krem dermedic nacomi miya nivea 151120";15;"TRP";85,94
"1541";"2020-11-27";"Hebe";"Hebe drogerie black week do-70% krem dermika tusz do rzes krem dermedic nacomi miya nivea 151120";15;"Cost";1600968,647
"1542";"2020-11-27";"Hebe";"Hebe drogerie black week do-70% krem dermika tusz do rzes krem dermedic nacomi miya nivea 151120";15;"TRP";47,23
"1543";"2020-11-28";"Hebe";"Hebe drogerie black week do-70% krem dermika tusz do rzes krem dermedic nacomi miya nivea 151120";15;"Cost";1980828,466
"1544";"2020-11-28";"Hebe";"Hebe drogerie black week do-70% krem dermika tusz do rzes krem dermedic nacomi miya nivea 151120";15;"TRP";58,06
"1545";"2020-11-29";"Hebe";"Hebe drogerie black week do-70% krem dermika tusz do rzes krem dermedic nacomi miya nivea 151120";15;"Cost";1162977,246
"1546";"2020-11-29";"Hebe";"Hebe drogerie black week do-70% krem dermika tusz do rzes krem dermedic nacomi miya nivea 151120";15;"TRP";31,14
"1547";"2020-11-30";"Hebe";"Hebe drogerie black week do-70% krem dermika tusz do rzes krem dermedic nacomi miya nivea 151120";15;"Cost";4838,53832
"1548";"2020-11-30";"Hebe";"Hebe drogerie black week do-70% krem dermika tusz do rzes krem dermedic nacomi miya nivea 151120";15;"TRP";0,25
"1549";"2020-12-01";"Hebe";"Hebe drogerie zestawy swiateczne -50% 151220";15;"Cost";1568066,587
"1550";"2020-12-01";"Hebe";"Hebe drogerie zestawy swiateczne -50% 151220";15;"TRP";45,49
"1551";"2020-12-02";"Hebe";"Hebe drogerie zestawy swiateczne -50% 151220";15;"Cost";1761850,046
"1552";"2020-12-02";"Hebe";"Hebe drogerie zestawy swiateczne -50% 151220";15;"TRP";42,78
"1553";"2020-12-03";"Hebe";"Hebe drogerie zestawy swiateczne -50% 151220";15;"Cost";1727289,058
"1554";"2020-12-03";"Hebe";"Hebe drogerie zestawy swiateczne -50% 151220";15;"TRP";47,48
"1555";"2020-12-04";"Hebe";"Hebe drogerie zestawy swiateczne -50% 151220";15;"Cost";1386621,4
"1556";"2020-12-04";"Hebe";"Hebe drogerie zestawy swiateczne -50% 151220";15;"TRP";36,76
"1557";"2020-12-05";"Hebe";"Hebe drogerie zestawy swiateczne -50% 151220";15;"Cost";1777402,491
"1558";"2020-12-05";"Hebe";"Hebe drogerie zestawy swiateczne -50% 151220";15;"TRP";39,92
"1559";"2020-12-06";"Hebe";"Hebe drogerie zestawy swiateczne -50% 151220";15;"Cost";1880808,967
"1560";"2020-12-06";"Hebe";"Hebe drogerie zestawy swiateczne -50% 151220";15;"TRP";35,39
"1561";"2020-12-06";"Jordan od 2017";"Jordan szczoteczki promocja -25% /hebe/winieta 051120";5;"Cost";42904,99796
"1562";"2020-12-06";"Jordan od 2017";"Jordan szczoteczki promocja -25% /hebe/winieta 051120";5;"TRP";1,2
"1563";"2020-12-07";"Hebe";"Hebe drogerie zestawy swiateczne -50% 151220";15;"Cost";112945,3088
"1564";"2020-12-07";"Hebe";"Hebe drogerie zestawy swiateczne -50% 151220";15;"TRP";0,56
"1565";"2020-12-13";"Jordan od 2017";"Jordan szczoteczki promocja -25% /hebe/winieta 051120";5;"Cost";42904,99796
"1566";"2020-12-13";"Jordan od 2017";"Jordan szczoteczki promocja -25% /hebe/winieta 051120";5;"TRP";1,44
"1567";"2020-12-17";"Hebe";"Hebe drogerie produkty naturalne i weganskie do -50% 151220";15;"Cost";1477585,92
"1568";"2020-12-17";"Hebe";"Hebe drogerie produkty naturalne i weganskie do -50% 151220";15;"TRP";44,13
"1569";"2020-12-18";"Hebe";"Hebe drogerie produkty naturalne i weganskie do -50% 151220";15;"Cost";1889310,97
"1570";"2020-12-18";"Hebe";"Hebe drogerie produkty naturalne i weganskie do -50% 151220";15;"TRP";46,61
"1571";"2020-12-19";"Hebe";"Hebe drogerie produkty naturalne i weganskie do -50% 151220";15;"Cost";1422530,266
"1572";"2020-12-19";"Hebe";"Hebe drogerie produkty naturalne i weganskie do -50% 151220";15;"TRP";37,69
"1573";"2020-12-20";"Hebe";"Hebe drogerie produkty naturalne i weganskie do -50% 151220";15;"Cost";1387623,668
"1574";"2020-12-20";"Hebe";"Hebe drogerie produkty naturalne i weganskie do -50% 151220";15;"TRP";32,87
"1575";"2020-12-21";"Hebe";"Hebe drogerie produkty naturalne i weganskie do -50% 151220";15;"Cost";1577501,736
"1576";"2020-12-21";"Hebe";"Hebe drogerie produkty naturalne i weganskie do -50% 151220";15;"TRP";35,62
"1577";"2020-12-22";"Hebe";"Hebe drogerie marki makijazowe do -50% 151220";15;"Cost";721253,2586
"1578";"2020-12-22";"Hebe";"Hebe drogerie marki makijazowe do -50% 151220";15;"TRP";18,65
"1579";"2020-12-22";"Hebe";"Hebe drogerie produkty naturalne i weganskie do -50% 151220";15;"Cost";2004848,353
"1580";"2020-12-22";"Hebe";"Hebe drogerie produkty naturalne i weganskie do -50% 151220";15;"TRP";54,65
"1581";"2020-12-23";"Hebe";"Hebe drogerie marki makijazowe do -50% 151220";15;"Cost";707325,1804
"1582";"2020-12-23";"Hebe";"Hebe drogerie marki makijazowe do -50% 151220";15;"TRP";17,77
"1583";"2020-12-23";"Hebe";"Hebe drogerie produkty naturalne i weganskie do -50% 151220";15;"Cost";730722,9693
"1584";"2020-12-23";"Hebe";"Hebe drogerie produkty naturalne i weganskie do -50% 151220";15;"TRP";15,99
"1585";"2020-12-24";"Hebe";"Hebe drogerie marki makijazowe do -50% 151220";15;"Cost";2066194,107
"1586";"2020-12-24";"Hebe";"Hebe drogerie marki makijazowe do -50% 151220";15;"TRP";70,01
"1587";"2020-12-25";"Hebe";"Hebe drogerie marki makijazowe do -50% 151220";15;"Cost";1450628,349
"1588";"2020-12-25";"Hebe";"Hebe drogerie marki makijazowe do -50% 151220";15;"TRP";49,95
"1589";"2020-12-26";"Hebe";"Hebe drogerie marki makijazowe do -50% 151220";15;"Cost";1655022,032
"1590";"2020-12-26";"Hebe";"Hebe drogerie marki makijazowe do -50% 151220";15;"TRP";41,17
"1591";"2020-12-27";"Hebe";"Hebe drogerie marki makijazowe do -50% 151220";15;"Cost";1918238,517
"1592";"2020-12-27";"Hebe";"Hebe drogerie marki makijazowe do -50% 151220";15;"TRP";58,54
"1593";"2020-12-28";"Hebe";"Hebe drogerie marki makijazowe do -50% 151220";15;"Cost";1529047,231
"1594";"2020-12-28";"Hebe";"Hebe drogerie marki makijazowe do -50% 151220";15;"TRP";59,55
"1595";"2020-12-29";"Hebe";"Hebe drogerie marki makijazowe do -50% 151220";15;"Cost";1522653,448
"1596";"2020-12-29";"Hebe";"Hebe drogerie marki makijazowe do -50% 151220";15;"TRP";61,71
"1597";"2020-12-30";"Hebe";"Hebe drogerie marki makijazowe do -50% 151220";15;"Cost";102369,6465
"1598";"2020-12-30";"Hebe";"Hebe drogerie marki makijazowe do -50% 151220";15;"TRP";0,75
"1599";"2021-01-04";"Loreal";"Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121";15;"Cost";73476,66049
"1600";"2021-01-04";"Loreal";"Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121";15;"TRP";5,5
"1601";"2021-01-05";"Loreal";"Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121";15;"Cost";219842,4447
"1602";"2021-01-05";"Loreal";"Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121";15;"TRP";24,29
"1603";"2021-01-06";"Hebe";"Hebe drogerie ponad 50 marek do -40% 150121";15;"Cost";1282454,582
"1604";"2021-01-06";"Hebe";"Hebe drogerie ponad 50 marek do -40% 150121";15;"TRP";48,35
"1605";"2021-01-06";"Loreal";"Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121";15;"Cost";27787,03435
"1606";"2021-01-06";"Loreal";"Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121";15;"TRP";5,36
"1607";"2021-01-07";"Hebe";"Hebe drogerie ponad 50 marek do -40% 150121";15;"Cost";934390,8716
"1608";"2021-01-07";"Hebe";"Hebe drogerie ponad 50 marek do -40% 150121";15;"TRP";37,6
"1609";"2021-01-07";"Loreal";"Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121";15;"Cost";59825,07023
"1610";"2021-01-07";"Loreal";"Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121";15;"TRP";5,84
"1611";"2021-01-08";"Hebe";"Hebe drogerie ponad 50 marek do -40% 150121";15;"Cost";908435,5696
"1612";"2021-01-08";"Hebe";"Hebe drogerie ponad 50 marek do -40% 150121";15;"TRP";26,86
"1613";"2021-01-08";"Loreal";"Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121";15;"Cost";18801,17747
"1614";"2021-01-08";"Loreal";"Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121";15;"TRP";4,43
"1615";"2021-01-09";"Hebe";"Hebe drogerie ponad 50 marek do -40% 150121";15;"Cost";954816,4155
"1616";"2021-01-09";"Hebe";"Hebe drogerie ponad 50 marek do -40% 150121";15;"TRP";39,16
"1617";"2021-01-09";"Loreal";"Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121";15;"Cost";45516,8212
"1618";"2021-01-09";"Loreal";"Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121";15;"TRP";5,13
"1619";"2021-01-10";"Hebe";"Hebe drogerie ponad 50 marek do -40% 150121";15;"Cost";1475996,115
"1620";"2021-01-10";"Hebe";"Hebe drogerie ponad 50 marek do -40% 150121";15;"TRP";52,62
"1621";"2021-01-10";"Loreal";"Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121";15;"Cost";21566,05651
"1622";"2021-01-10";"Loreal";"Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121";15;"TRP";4,9
"1623";"2021-01-11";"Hebe";"Hebe drogerie ponad 50 marek do -40% 150121";15;"Cost";774857,351
"1624";"2021-01-11";"Hebe";"Hebe drogerie ponad 50 marek do -40% 150121";15;"TRP";32,9
"1625";"2021-01-11";"Loreal";"Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121";15;"Cost";70953,70836
"1626";"2021-01-11";"Loreal";"Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121";15;"TRP";5,32
"1627";"2021-01-12";"Hebe";"Hebe drogerie ponad 50 marek do -40% 150121";15;"Cost";912444,6442
"1628";"2021-01-12";"Hebe";"Hebe drogerie ponad 50 marek do -40% 150121";15;"TRP";34,55
"1629";"2021-01-12";"Loreal";"Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121";15;"Cost";9642,515652
"1630";"2021-01-12";"Loreal";"Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121";15;"TRP";1,43
"1631";"2021-01-13";"Loreal";"Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121";15;"Cost";66599,02388
"1632";"2021-01-13";"Loreal";"Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121";15;"TRP";6,69
"1633";"2021-01-14";"Loreal";"Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121";15;"Cost";47728,72443
"1634";"2021-01-14";"Loreal";"Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121";15;"TRP";3,35
"1635";"2021-01-15";"Loreal";"Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121";15;"Cost";81633,05366
"1636";"2021-01-15";"Loreal";"Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121";15;"TRP";6,12
"1637";"2021-01-16";"Loreal";"Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121";15;"Cost";67048,31672
"1638";"2021-01-16";"Loreal";"Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121";15;"TRP";4,26
"1639";"2021-01-17";"Loreal";"Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121";15;"Cost";42510,01524
"1640";"2021-01-17";"Loreal";"Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121";15;"TRP";2,03
"1641";"2021-01-18";"Loreal";"Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121";15;"Cost";57544,04502
"1642";"2021-01-18";"Loreal";"Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121";15;"TRP";7,01
"1643";"2021-01-19";"Loreal";"Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121";15;"Cost";75031,90495
"1644";"2021-01-19";"Loreal";"Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121";15;"TRP";4,59
"1645";"2021-01-20";"Loreal";"Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121";15;"Cost";28028,96127
"1646";"2021-01-20";"Loreal";"Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121";15;"TRP";3,07
